XB,FWMJ,CZMJ,YZJ,FWMJ.1,FWZJ,SFAJ,Age,RentType,BuyerAge,MonthlyRentUnitArea,In_Province,In_City,Label
1,115.8,10.0,1500.0,77.62,362840.0,1.0,34,0.0,30,150.0,1,0,1
1,69.5,69.5,1400.0,89.35,788741.0,1.0,36,1.0,32,20.14388489208633,0,0,1
1,71.08,71.08,500.0,93.01,724900.0,1.0,33,1.0,29,7.034327518289252,1,0,1
1,71.93,71.93,1200.0,70.64,306528.0,0.0,45,1.0,41,16.6828861393021,0,0,1
0,108.75,108.75,900.0,82.8,317000.0,1.0,35,1.0,31,8.275862068965518,1,1,1
1,63.49,63.49,1333.33,96.25,431592.0,1.0,36,1.0,32,21.000630020475665,1,1,1
0,127.63,127.63,1250.0,98.01,398000.0,0.0,42,1.0,38,9.793935595079526,1,1,1
1,84.69,84.69,1800.0,76.91,738253.0,1.0,37,1.0,33,21.253985122210416,1,1,1
0,261.51,261.51,26330.0,125.07,937125.0,1.0,43,1.0,39,103.8702436110036,1,0,1
1,143.03,143.03,1083.33,104.3,476100.0,1.0,37,1.0,33,7.57414528420611,1,1,1
1,127.92,16.0,900.0,78.54,413000.0,1.0,39,0.0,35,56.25,1,0,1
1,148.32,148.32,1700.0,89.14,791921.0,1.0,34,1.0,30,11.461704422869472,1,0,1
1,137.74,137.74,666.0,87.81,378658.0,1.0,49,1.0,45,4.835196747495281,1,1,1
0,67.62,67.62,1100.0,60.55,330063.0,1.0,37,1.0,33,16.26737651582372,1,1,1
1,50.81,50.81,1500.0,88.71,1850000.0,1.0,39,1.0,35,29.521747687463098,0,0,1
1,108.93,108.93,1900.0,154.66,780000.0,1.0,32,1.0,28,17.44239419810888,1,1,1
0,85.74,85.74,800.0,55.2,207000.0,1.0,30,1.0,26,9.330534173081409,1,0,1
1,61.52,61.52,1200.0,82.97,504697.0,1.0,33,1.0,29,19.505851755526656,1,0,1
1,58.16,58.16,1200.0,77.47,456464.0,1.0,42,1.0,38,20.63273727647868,1,0,1
1,126.36,126.36,833.3,98.77,424051.0,1.0,49,1.0,45,6.594650205761316,0,0,1
1,112.18,112.18,800.0,85.97,380000.0,1.0,39,1.0,35,7.131395970761276,1,1,1
0,127.54,127.54,2500.0,64.37,493010.0,1.0,36,1.0,35,19.601693586325855,1,0,1
1,67.55,67.55,1800.0,73.38,370000.0,1.0,37,1.0,33,26.646928201332347,1,0,1
0,81.20333333333333,81.20333333333333,1366.6666666666667,105.4,492617.0,1.0,39,1.0,35,17.142235973557234,0,0,1
0,35.82,35.82,850.0,96.98,426553.0,1.0,34,1.0,30,23.72975991066444,1,0,1
1,110.77,110.77,500.0,119.83,1521738.0,1.0,33,1.0,29,4.513857542655954,1,0,1
1,53.1,53.1,700.0,55.11,344025.0,1.0,40,1.0,36,13.182674199623351,1,0,1
0,74.46,34.0,600.0,105.77,448338.0,1.0,37,0.0,33,17.647058823529413,1,0,1
0,56.865,56.865,850.0,92.35,403841.0,1.0,42,1.0,38,15.296860799959877,1,0,1
0,41.94,41.94,600.0,113.37,371128.0,1.0,40,1.0,36,14.30615164520744,1,0,1
1,82.37,82.37,1900.0,64.16,365287.0,0.0,38,1.0,34,23.06665047954352,1,0,1
0,89.23,70.0,800.0,88.56,824659.0,1.0,36,0.0,32,11.428571428571429,1,1,1
0,74.39,74.39,1200.0,74.89,444912.0,1.0,37,1.0,33,16.131200430165343,1,0,1
0,177.67,40.0,300.0,140.91,954316.0,1.0,39,0.0,35,7.5,0,0,1
0,76.21,76.21,3000.0,92.91,477905.0,1.0,39,1.0,35,39.364912741110096,1,1,1
0,54.06,54.06,833.0,76.65,302000.0,1.0,36,1.0,32,15.40880503144654,1,0,1
1,125.0,125.0,1500.0,94.03,643625.0,1.0,33,1.0,29,12.0,1,0,1
1,114.77,30.0,1800.0,89.02,553907.0,1.0,38,0.0,34,60.0,1,0,1
0,59.84,59.84,1250.0,77.17,281927.0,1.0,46,1.0,42,20.88903743315508,1,0,1
1,53.4,53.4,700.0,96.82,700000.0,0.0,51,1.0,47,13.10861423220974,1,0,1
0,106.24,30.0,800.0,86.68,368390.0,1.0,37,0.0,33,26.666666666666668,1,0,1
0,146.095,71.72999999999999,1650.0,51.1,448074.0,1.0,35,0.5,31,22.848685482312007,1,0,1
0,78.12,78.12,1080.0,75.67,306291.0,1.0,35,1.0,31,13.824884792626728,1,0,1
0,70.19,70.19,1000.0,109.56,637581.0,0.0,36,1.0,32,14.247043738424278,1,0,1
0,52.31,52.31,1500.0,33.66,298000.0,1.0,35,1.0,31,28.675205505639457,1,0,1
1,48.71,48.71,800.0,82.94,1019913.0,0.0,44,1.0,40,16.42373229316362,1,0,1
0,92.92,92.92,2200.0,124.23,598360.0,1.0,37,1.0,35,23.676280671545413,1,0,1
1,84.78,84.78,700.0,84.3,413643.0,1.0,52,1.0,48,8.256664307619722,1,0,1
0,87.51,30.0,1800.0,53.43,444505.0,1.0,36,0.0,33,60.0,1,0,1
0,88.45,88.45,2000.0,50.92,450417.0,1.0,34,1.0,32,22.611644997173546,1,0,1
1,159.28,90.0,400.0,85.18,294550.0,1.0,41,0.0,37,4.444444444444445,1,0,1
0,75.48,75.48,1200.0,86.26,289228.0,1.0,42,1.0,38,15.89825119236884,1,1,1
0,65.55,65.55,1500.0,90.73,446525.0,1.0,39,1.0,36,22.88329519450801,1,0,1
1,95.66,95.66,1000.0,107.33,945685.0,1.0,36,1.0,32,10.453690152623876,0,0,1
1,116.39,30.0,1000.0,96.36,509427.0,1.0,34,0.0,30,33.333333333333336,1,0,1
1,72.0,72.0,200.0,96.98,421228.0,1.0,37,1.0,33,2.777777777777777,1,0,1
1,67.29,67.29,1000.0,69.58,334759.0,1.0,47,1.0,43,14.861049190072816,0,0,1
0,127.035,127.035,2200.0,91.32,309578.0,1.0,40,1.0,36,16.85801832587896,1,0,1
1,93.925,19.03,1600.0,142.97,1941784.0,1.0,38,0.0,34,84.32480336767475,1,1,1
0,68.06,68.06,1000.0,81.87,477875.0,0.0,44,1.0,40,14.692918013517485,1,0,1
1,71.25,71.25,2000.0,53.69,414641.0,1.0,39,1.0,35,28.07017543859649,1,0,1
1,95.96,95.96,300.0,84.28,710808.0,1.0,36,1.0,32,3.126302626094206,1,0,1
1,60.53,60.53,1300.0,77.28,342606.0,0.0,36,1.0,32,21.476953576738808,1,0,1
0,87.99,87.99,1200.0,108.8,485650.0,1.0,36,1.0,32,13.637913399249916,0,0,1
0,78.35,16.0,800.0,66.14,344895.0,1.0,37,0.0,33,50.0,1,0,1
1,88.9,88.9,3000.0,87.81,426911.0,1.0,39,1.0,35,33.74578177727784,1,1,1
1,84.31,84.31,84.31,96.88,484981.0,1.0,39,1.0,38,1.0,1,1,1
0,73.6,73.6,400.0,140.43,2566269.0,1.0,36,1.0,32,5.434782608695652,0,0,1
1,127.56,127.56,1133.0,88.84,769227.0,1.0,31,1.0,27,8.882094700533083,1,0,1
1,89.71,89.71,1000.0,77.11,396146.0,1.0,34,1.0,30,11.147029316687105,1,0,1
1,108.86333333333334,108.86333333333334,1022.0,100.07,842160.0,1.0,32,1.0,28,10.460616678378448,1,0,1
1,86.49000000000001,86.49000000000001,1750.0,90.52,1200000.0,1.0,40,1.0,36,20.13013981099088,1,0,1
0,48.71,48.71,800.0,82.94,1019913.0,0.0,44,1.0,40,16.42373229316362,1,0,1
1,116.06,65.75,2000.0,82.18,480562.0,1.0,48,0.0,44,31.650629163582533,1,0,1
0,90.43,60.215,1000.0,67.15,291603.0,1.0,34,0.5,30,22.195805226878985,1,0,1
1,79.73666666666666,79.73666666666666,1200.0,87.38,344796.0,1.0,34,1.0,30,15.474305801624531,1,0,1
0,94.23,94.23,1500.0,156.91,1420060.0,1.0,37,1.0,33,15.91849729385546,1,0,1
1,119.43,119.43,4600.0,137.03,1863914.0,0.0,50,1.0,46,38.51628569036255,0,0,1
0,75.66,75.66,2600.0,84.46,1740000.0,1.0,30,1.0,26,34.36426116838488,0,0,1
0,58.605,58.605,950.0,97.01,418818.0,1.0,34,1.0,30,16.421356878845764,1,0,1
0,94.98,94.98,800.0,75.63,316985.0,0.0,38,1.0,34,8.422825858075385,1,1,1
1,113.435,113.435,1050.0,90.65,240692.0,0.0,37,1.0,33,9.228038701035237,1,1,1
0,81.33,81.33,500.0,89.8,548752.0,0.0,34,1.0,30,6.147792942333703,1,0,1
1,84.19,40.0,1000.0,80.13,363654.0,1.0,26,0.0,22,25.0,1,0,1
0,56.83500000000001,56.83500000000001,1200.0,109.64,630000.0,0.0,34,1.0,30,22.7161435967234,1,0,1
0,109.02,109.02,1500.0,131.58,473688.0,1.0,34,1.0,30,13.75894331315355,1,1,1
0,84.65,14.65,2000.0,114.84,627413.0,0.0,41,0.0,37,136.51877133105802,1,1,1
1,102.96,102.96,416.67,129.24,1543441.0,0.0,36,1.0,32,4.046911421911422,1,1,1
1,134.93,134.93,2500.0,66.56,428132.0,1.0,36,1.0,32,18.528125694804714,1,0,1
1,109.55,30.0,416.7,94.16,551416.0,0.0,35,0.0,31,13.89,1,0,1
1,101.02,101.02,600.0,75.1,602193.0,1.0,34,1.0,30,5.93941793704217,1,0,1
1,120.59,120.59,2400.0,81.31,343380.0,1.0,43,1.0,39,19.90214777344722,1,0,1
1,89.38,89.38,1900.0,135.07,2110916.0,1.0,36,1.0,32,21.257552025061536,1,0,1
1,69.42,69.42,1000.0,96.54,950110.0,1.0,46,1.0,42,14.405070584845866,1,0,1
0,118.29,30.0,1000.0,49.5,237840.0,0.0,34,0.0,30,33.333333333333336,1,0,1
1,79.91,79.91,1500.0,90.26,519718.0,1.0,34,1.0,30,18.268121561748504,0,0,1
0,76.44,15.0,400.0,85.99,455190.0,1.0,39,0.0,35,26.666666666666668,1,0,1
0,77.88,77.88,1200.0,142.39,846224.0,0.0,52,1.0,48,15.408320493066256,1,1,1
1,93.52,93.52,1500.0,123.1,1300000.0,0.0,29,1.0,25,16.0393498716852,1,0,1
0,78.19,20.0,800.0,88.92,537938.0,1.0,38,0.0,34,40.0,1,0,1
1,128.24,30.0,600.0,113.88,517303.0,1.0,33,0.0,31,20.0,1,0,1
1,116.8,116.8,800.0,90.39,298419.0,0.0,44,1.0,43,6.849315068493151,0,0,1
0,90.84,90.84,2000.0,89.4,946746.0,0.0,37,1.0,33,22.016732716864816,1,0,1
0,64.555,64.555,1100.0,111.78,436938.0,1.0,34,1.0,30,18.12465499687197,1,1,1
1,150.25,150.25,1200.0,141.97,1142326.0,1.0,38,1.0,34,7.986688851913477,0,0,1
0,111.34,111.34,1500.0,120.5,2472997.0,1.0,35,1.0,31,13.472247170828092,1,0,1
1,152.81,152.81,3000.0,95.71,396323.0,1.0,38,1.0,34,19.63222302205353,0,0,1
1,95.31,95.31,1000.0,128.27,510000.0,1.0,32,1.0,28,10.492078480747036,1,0,1
0,188.94,188.94,1600.0,122.51,428320.0,0.0,38,1.0,34,8.468296813803324,1,0,1
1,95.85,95.85,1000.0,63.17,313906.0,0.0,39,1.0,35,10.432968179447052,1,0,1
1,42.57,42.57,500.0,142.7,937266.0,0.0,41,1.0,37,11.745360582569884,1,0,1
0,56.86333333333334,56.86333333333334,1133.3333333333333,125.21,456298.0,1.0,33,1.0,29,19.85676524854536,1,0,1
0,112.57,112.57,2000.0,58.79,371982.0,1.0,41,1.0,37,17.76672292795594,1,1,1
0,80.62,80.62,1500.0,78.22,407292.0,1.0,30,1.0,26,18.605805011163483,1,0,1
0,80.14,80.14,800.0,92.02,514376.0,1.0,36,1.0,32,9.982530571499876,1,0,1
0,116.97,116.97,1500.0,65.25,382807.0,1.0,33,1.0,29,12.823800974608874,1,0,1
0,46.72,46.72,1000.0,89.65,792037.0,1.0,37,1.0,33,21.40410958904109,1,0,1
1,90.72,90.72,1400.0,137.4,629338.0,1.0,44,1.0,40,15.4320987654321,1,0,1
0,117.76,117.76,3000.0,59.5,366300.0,1.0,41,1.0,37,25.475543478260867,1,1,1
0,95.31,95.31,1000.0,128.27,510000.0,1.0,34,1.0,30,10.492078480747036,1,0,1
1,120.04,120.04,2000.0,86.92,307510.0,0.0,36,1.0,32,16.661112962345882,0,0,1
0,50.7,50.7,1300.0,66.61,450000.0,0.0,46,1.0,41,25.64102564102564,1,0,1
0,17.98,17.98,2500.0,79.73,373343.0,1.0,41,1.0,37,139.04338153503892,1,0,1
0,111.36,111.36,800.0,122.53,404349.0,1.0,37,1.0,33,7.213729406117548,1,1,1
1,73.6,73.6,400.0,140.43,2566269.0,1.0,37,1.0,33,5.434782608695652,0,0,1
0,105.95,105.95,1000.0,68.52,326927.0,1.0,33,1.0,29,9.438414346389806,1,0,1
1,88.98,88.98,1800.0,84.72,408357.0,1.0,34,1.0,30,20.229265003371545,0,0,1
0,93.67,93.67,2500.0,105.81,563812.0,1.0,36,1.0,32,26.689441656880536,1,0,1
0,87.91499999999999,87.91499999999999,1500.0,89.57,425689.0,1.0,33,1.0,29,17.06798338694281,1,0,1
0,99.78,99.78,2500.0,105.61,689097.0,1.0,32,1.0,28,25.05512126678693,1,0,1
1,72.71,15.0,3500.0,109.44,526935.0,0.0,40,0.0,36,233.33333333333331,1,1,1
1,45.60666666666666,11.666666666666666,933.3333333333334,77.98,438367.0,0.0,37,0.0,33,80.80808080808082,1,0,1
0,115.44,115.44,2850.0,110.45,965781.0,1.0,33,1.0,29,25.36021468583241,1,0,1
1,107.66,107.66,1500.0,93.94,486055.0,1.0,38,1.0,34,13.932751253947613,1,0,1
0,78.69,78.69,980.0,107.9,363737.0,1.0,47,1.0,43,12.453933155420003,1,1,1
0,62.39000000000001,62.39000000000001,1400.0,85.28,489242.0,1.0,34,1.0,30,22.439493508575094,1,0,1
0,78.59,78.59,2500.0,146.23,3192945.77,1.0,30,1.0,26,31.810662934215543,1,0,1
1,77.61,77.61,1600.0,67.79,311062.0,1.0,32,1.0,28,20.61590001288494,1,0,1
0,81.82,81.82,1150.0,115.64,428419.0,1.0,36,1.0,32,13.7414914627087,1,0,1
1,85.8,85.8,1200.0,104.46,470412.0,1.0,50,1.0,46,13.986013986013988,1,0,1
0,38.73,38.73,500.0,154.12,3474067.0,1.0,43,1.0,39,12.909888974954816,1,1,1
0,96.73333333333332,85.61333333333333,1277.7766666666666,129.22,2805111.0,1.0,32,0.6666666666666666,28,18.085509773186427,1,0,1
1,85.89,60.0,500.0,99.48,1806299.5,1.0,33,0.0,29,8.333333333333334,1,0,1
0,1121.5966666666666,753.7600000000001,45612.0,101.25,1780000.0,1.0,38,0.3333333333333333,34,50.805398422502016,1,0,1
0,112.7,112.7,833.0,105.02,509951.0,1.0,37,1.0,33,7.391304347826087,1,0,1
0,53.12,53.12,372.0,49.26,492949.0,1.0,31,1.0,27,7.003012048192772,1,0,1
0,69.85,47.425,675.0,110.75,650000.0,1.0,38,0.5,34,14.158196134574087,1,0,1
1,44.53,15.0,1500.0,84.16,362516.0,0.0,48,0.0,44,100.0,1,0,1
0,80.74,80.74,2300.0,182.17,800000.0,0.0,47,1.0,43,28.48649987614565,1,1,1
0,105.56,105.56,1300.0,74.21,327396.0,1.0,41,1.0,37,12.31527093596059,1,0,1
0,110.58,110.58,2000.0,102.53,375000.0,1.0,35,1.0,31,18.08645324651836,1,1,1
1,291.09,291.09,18048.0,82.21,443880.0,1.0,31,1.0,27,62.001442852725965,1,1,1
0,89.39,29.8,600.0,72.3,438861.0,1.0,30,0.0,26,20.13422818791946,1,0,1
0,73.51333333333334,73.51333333333334,1933.3333333333333,75.82,366950.0,1.0,34,1.0,30,27.42517364226762,1,0,1
1,82.14,21.5,270.0,72.47,249044.0,1.0,38,0.0,34,12.52173913043478,1,0,1
0,71.33,71.33,700.0,81.69,697221.0,1.0,35,1.0,31,9.813542688910696,1,0,1
0,71.9,71.9,2000.0,84.34,428312.0,1.0,32,1.0,30,27.816411682892905,1,0,1
0,58.27,58.27,1700.0,71.91,301560.0,1.0,38,1.0,34,29.17453234940793,1,0,1
0,109.53,20.0,300.0,107.53,1135838.0,1.0,32,0.0,28,15.0,0,0,1
1,55.17,55.17,1500.0,106.85,1320034.0,1.0,52,1.0,48,27.18868950516585,1,0,1
0,57.18,57.18,1000.0,82.76,392661.0,1.0,35,1.0,31,17.488632388947185,1,0,1
0,88.17,19.0,1733.3333333333333,75.03,510000.0,0.0,34,0.0,30,91.03313840155948,1,1,1
1,164.47,164.47,3250.0,62.59,622494.0,1.0,42,1.0,38,19.760442633915,1,0,1
1,66.07,66.07,1900.0,115.46,1748769.0,0.0,29,1.0,25,28.75737853791433,1,0,1
1,96.11,96.11,1000.0,78.77,621505.0,1.0,37,1.0,33,10.404744563520966,1,0,1
1,121.15000000000002,121.15000000000002,2000.0,125.93,593567.0,1.0,38,1.0,37,16.50846058605035,1,0,1
1,81.84,81.84,2000.0,79.27,397000.0,1.0,34,1.0,33,24.437927663734115,1,0,1
0,75.19,75.19,500.0,85.86,405822.0,1.0,29,1.0,25,6.64982045484772,1,0,1
1,75.96,30.0,1000.0,69.78,248951.0,1.0,37,0.0,33,33.333333333333336,1,0,1
0,199.49,20.0,300.0,100.79,848557.0,0.0,37,0.0,33,15.0,0,0,1
0,85.63,85.63,1500.0,68.29,350056.0,1.0,33,1.0,29,17.517225271516992,1,0,1
1,69.67,69.67,1600.0,81.02,611929.0,1.0,46,1.0,42,22.96540835366729,0,0,1
0,85.36,85.36,1500.0,69.18,289414.0,1.0,35,1.0,31,17.572633552014995,1,0,1
0,126.31,126.31,500.0,89.45,304436.0,0.0,33,1.0,29,3.9585147652600745,1,1,1
0,158.25,103.395,1500.0,82.61,411112.0,1.0,38,0.5,34,15.145786497717827,0,0,1
1,107.3,107.3,1400.0,75.06,594150.0,1.0,34,1.0,30,13.0475302889096,0,0,1
1,70.78,70.78,1100.0,138.21,2295117.0,1.0,29,1.0,25,15.541113308844306,1,0,1
0,91.88,91.88,2000.0,86.2,524857.0,1.0,36,1.0,35,21.767522855899,1,1,1
0,86.05,86.05,1400.0,81.89,286000.0,1.0,34,1.0,33,16.269610691458453,1,0,1
0,106.42,30.0,750.0,80.36,261753.0,1.0,37,0.0,33,25.000000000000004,1,0,1
0,38.75,38.75,1000.0,92.54,758828.0,1.0,33,1.0,29,25.80645161290322,1,0,1
1,82.25,82.25,583.0,124.18,350000.0,1.0,36,1.0,32,7.088145896656535,1,0,1
0,48.24,48.24,1500.0,88.63,782160.0,1.0,35,1.0,31,31.09452736318408,0,0,1
1,86.73,86.73,1200.0,89.42,405291.0,1.0,37,1.0,34,13.836042891732964,1,0,1
1,75.97,75.97,1200.0,79.53,671376.0,1.0,32,1.0,28,15.795708832433856,1,0,1
0,88.46,88.46,1500.0,41.67,443160.0,1.0,39,1.0,35,16.956816640289397,1,0,1
1,118.95,35.0,400.0,127.83,790701.0,1.0,53,0.0,49,11.428571428571429,1,0,1
1,54.39,54.39,500.0,89.92,421660.0,1.0,49,1.0,45,9.192866335723478,1,0,1
0,71.65,71.65,2000.0,65.25,356119.0,1.0,37,1.0,33,27.913468248429865,1,0,1
0,132.71,132.71,1200.0,78.69,283384.0,0.0,51,1.0,47,9.04227262451963,1,0,1
1,133.74,133.74,1000.0,111.78,622659.0,1.0,44,1.0,40,7.477194556602362,1,0,1
0,74.60266666666666,66.80133333333333,1173.3333333333333,96.02,764396.0,0.0,37,0.8666666666666667,33,27.604780838290868,1,0,1
0,89.28,89.28,1250.0,50.74,443612.0,1.0,34,1.0,30,14.00089605734767,0,0,1
0,97.05,97.05,1500.0,97.05,454970.0,1.0,53,1.0,49,15.45595054095827,1,1,1
0,73.53,20.0,500.0,95.97,338096.0,1.0,41,0.0,37,25.0,1,0,1
0,90.89,52.945,1050.0,109.13,805000.0,1.0,48,0.5,44,28.251732863901417,1,0,1
0,88.5,88.5,1600.0,101.16,626523.0,1.0,34,1.0,30,18.07909604519774,1,0,1
0,181.8,120.0,1100.0,91.08,880000.0,1.0,35,0.0,31,9.166666666666666,1,1,1
1,311.64,311.64,12933.06,69.45,302033.0,0.0,34,1.0,33,41.5,0,0,1
0,53.38,53.38,2000.0,66.12,516114.0,1.0,32,1.0,28,37.467216185837394,1,0,1
0,91.3,91.3,1800.0,78.68,498260.0,0.0,34,1.0,30,19.715224534501644,1,0,1
1,82.91,82.91,1600.0,67.75,309463.0,1.0,36,1.0,32,19.29803401278495,0,0,1
1,338.64,40.0,300.0,54.56,369000.0,0.0,38,0.0,34,7.5,1,1,1
1,89.7,20.3,2400.0,106.12,907497.0,1.0,35,0.0,31,118.22660098522168,0,0,1
1,86.08,86.08,600.0,103.05,421831.0,1.0,37,1.0,33,7.188842962489782,1,0,1
0,91.47,25.0,600.0,70.14,396114.0,1.0,51,0.0,47,24.0,1,0,1
0,85.72,50.0,600.0,99.44,644216.0,0.0,37,0.0,33,12.0,1,0,1
0,290.0,80.0,3916.0,86.02,472121.0,1.0,37,0.0,33,48.95,1,0,1
0,109.74,109.74,1000.0,94.2,330195.0,1.0,37,1.0,33,9.11244760342628,1,1,1
0,75.89,75.89,1150.0,86.58,510689.0,1.0,36,1.0,32,15.153511661615497,1,0,1
0,261.825,261.825,16191.6,73.88,705000.0,1.0,43,1.0,39,61.89960203317704,1,0,1
0,89.01,74.005,1333.335,92.1,572316.0,1.0,33,0.5,29,17.265392957180588,1,0,1
1,130.73,43.58,600.0,156.0,1200000.0,1.0,45,0.0,41,13.767783386874711,1,1,1
1,62.54,62.54,1850.0,121.56,1581252.0,1.0,34,1.0,30,29.581068116405504,0,0,1
0,70.85,70.85,500.0,97.44,497778.0,0.0,33,1.0,29,7.057163020465773,1,0,1
1,88.17,88.17,1500.0,59.74,475602.0,1.0,34,1.0,30,17.01258931609391,1,0,1
1,55.71,55.71,700.0,161.25,738853.0,1.0,41,1.0,37,12.565069107880094,0,0,1
0,216.34,216.34,1800.0,154.43,471763.0,1.0,38,1.0,34,8.320236664509569,1,1,1
0,103.9,103.9,2350.0,133.02,2545205.0,1.0,38,1.0,34,22.617901828681426,1,0,1
0,114.74,114.74,1000.0,162.48,934782.0,1.0,37,1.0,33,8.715356458079135,0,0,1
1,85.85,30.0,2000.0,116.78,622314.0,0.0,34,0.0,30,66.66666666666667,1,0,1
0,74.66,74.66,1700.0,158.71,1065786.0,1.0,35,1.0,31,22.76989016876507,1,0,1
0,89.66,66.985,1050.0,90.11,361582.0,1.0,41,0.5,37,20.03858978681953,1,0,1
0,76.62,76.62,1500.0,90.48,280307.0,1.0,33,1.0,29,19.577133907595925,1,0,1
1,75.78,30.43,500.0,80.94,337384.0,1.0,36,0.0,32,16.43115346697338,1,0,1
0,103.0,103.0,250.0,162.87,439749.0,0.0,36,1.0,32,2.4271844660194173,1,1,1
1,80.7,80.7,1800.0,78.76,647754.0,1.0,42,1.0,38,22.30483271375465,1,0,1
0,59.23,29.61,600.0,104.04,1077959.0,1.0,37,0.0,33,20.26342451874367,1,0,1
0,87.66,87.66,1200.0,87.66,410296.0,0.0,41,1.0,38,13.689253935660506,0,0,1
0,79.215,79.215,2000.0,68.04,349041.0,1.0,35,1.0,31,25.447307545400548,1,0,1
0,85.46,85.46,800.0,60.36,243936.0,1.0,36,1.0,32,9.361104610344022,1,0,1
1,160.48000000000002,27.5,650.0,88.71,843099.0,1.0,36,0.0,32,24.166666666666668,1,0,1
0,46.33,46.33,900.0,88.65,1680000.0,1.0,32,1.0,28,19.425857975393917,1,0,1
1,40.74,40.74,1000.0,75.63,299041.0,1.0,29,1.0,25,24.545900834560623,1,0,1
1,89.36,89.36,1800.0,116.76,1456185.0,0.0,59,1.0,55,20.143240823634734,1,0,1
0,106.09,106.09,1450.0,126.71,620000.0,1.0,43,1.0,41,13.667640682439435,1,0,1
0,63.86,63.86,1500.0,110.18,701217.0,0.0,38,1.0,34,23.48888192922017,1,0,1
0,79.62,79.62,500.0,145.97,2415765.0,1.0,33,1.0,29,6.279829188646069,1,0,1
1,42.53,20.0,1400.0,45.41,300000.0,0.0,31,0.0,27,70.0,1,1,1
0,116.38,116.38,1600.0,90.99,504129.0,1.0,32,1.0,28,13.74806667812339,0,0,1
0,96.93,96.93,2000.0,105.72,541259.0,1.0,33,1.0,29,20.633446817290828,1,0,1
0,88.81,88.81,3500.0,117.73,1296893.34,0.0,46,1.0,42,39.40997635401418,0,0,1
0,71.92,71.92,950.0,101.45,550338.0,1.0,48,1.0,44,13.209121245828698,1,0,1
0,82.61,30.0,1500.0,68.04,480000.0,0.0,43,0.0,39,50.0,0,0,1
1,85.72,50.0,600.0,99.44,644216.0,0.0,46,0.0,42,12.0,1,0,1
0,88.76,88.76,1500.0,81.74,530343.0,1.0,34,1.0,30,16.89950428120775,1,0,1
1,32.37,32.37,750.0,78.84,338933.0,1.0,43,1.0,39,23.169601482854496,1,0,1
0,108.8,38.0,800.0,63.56,302658.0,1.0,34,0.0,30,22.02898550724637,1,0,1
1,305.25,70.0,1200.0,91.81,422303.0,1.0,32,0.0,28,17.142857142857142,1,0,1
1,71.92,71.92,950.0,101.45,550338.0,1.0,47,1.0,43,13.209121245828698,1,0,1
0,119.32,119.32,1300.0,100.94,412734.0,1.0,38,1.0,34,10.89507207509219,1,1,1
1,45.41,45.41,1200.0,118.65,1033740.0,1.0,37,1.0,33,26.425897379431845,0,0,1
1,91.97,91.97,2400.0,139.64,1888499.0,1.0,38,1.0,34,26.095465912797653,1,0,1
1,75.59,75.59,1550.0,88.1,598000.0,1.0,34,1.0,30,20.505357851567663,1,1,1
0,116.1,116.1,600.0,80.11,590888.0,1.0,35,1.0,31,5.167958656330749,1,0,1
1,80.255,45.795,1500.0,93.17,796275.0,1.0,32,0.5,28,35.01726986033939,1,0,1
0,86.50999999999999,86.50999999999999,1800.0,109.52,539736.0,1.0,38,1.0,34,21.175466516357535,0,0,1
0,103.84,103.84,500.0,94.49,1074397.0,1.0,29,1.0,25,4.815100154083205,1,0,1
0,88.73,88.73,975.0,87.89,524710.0,1.0,38,1.0,34,10.988391750253577,1,0,1
0,184.95,141.475,2070.0,84.66,526556.0,1.0,35,0.5,31,16.229289769435752,1,0,1
0,56.52,56.52,7200.0,33.87,257073.0,0.0,45,1.0,41,127.38853503184713,1,0,1
1,73.2,73.2,1600.0,67.86,399699.0,1.0,35,1.0,31,21.85792349726776,1,0,1
0,73.725,53.325,1041.5,70.8,486685.0,1.0,35,0.5,31,22.037279843444225,1,0,1
0,65.05,65.05,2000.0,113.6,900000.0,0.0,54,1.0,50,30.745580322828594,1,1,1
0,138.49,138.49,1900.0,87.13,411360.0,1.0,34,1.0,30,13.71940212289696,1,0,1
0,51.3,51.3,1200.0,139.06,1512107.0,1.0,46,1.0,42,23.39181286549708,1,0,1
0,72.62,72.62,2000.0,73.36,296374.0,1.0,36,1.0,32,27.540622418066647,1,0,1
1,80.0,80.0,2004.165,90.08,553832.0,1.0,38,1.0,34,25.919293650793648,1,0,1
1,82.48333333333333,82.48333333333333,2233.333333333333,88.79,601393.0,1.0,37,1.0,33,28.87507142879861,0,0,1
1,87.7,87.7,3000.0,61.79,514486.0,1.0,35,1.0,31,34.20752565564424,1,0,1
1,45.94,45.94,825.0,87.51,323889.0,1.0,40,1.0,36,17.958206356116673,1,0,1
1,168.85,168.85,3000.0,110.42,1765392.0,1.0,40,1.0,36,17.767249037607343,0,0,1
0,82.48333333333333,82.48333333333333,2233.333333333333,88.79,601393.0,1.0,36,1.0,32,28.87507142879861,1,0,1
1,91.61,91.61,1200.0,93.35,475216.0,0.0,47,1.0,43,13.099006658661718,1,0,1
1,69.49,25.7,600.0,69.26,306430.0,1.0,40,0.0,36,23.346303501945528,1,0,1
1,70.0,70.0,1600.0,110.5,1571641.0,1.0,32,1.0,28,22.857142857142858,0,0,1
1,91.62,91.62,1350.0,103.74,663996.0,1.0,36,1.0,32,14.73477406679764,0,0,1
